,Date,High,Low,Open,Close,Volume,Adj Close,Daily Return
234,2020-12-04,3198.2099609375,3158.760009765625,3198.2099609375,3162.580078125,2913600,3162.580078125,-0.007578270669860054
235,2020-12-07,3180.760009765625,3141.68994140625,3156.47998046875,3158.0,2751300,3158.0,-0.0014482093771094329
236,2020-12-08,3184.1298828125,3120.02001953125,3158.89990234375,3177.2900390625,3286300,3177.2900390625,0.006108308759499748
237,2020-12-09,3174.429931640625,3088.0,3167.889892578125,3104.199951171875,4100800,3104.199951171875,-0.023003908044917143
238,2020-12-10,3142.10009765625,3076.0,3088.989990234375,3101.489990234375,3030200,3101.489990234375,-0.0008729981895905237
239,2020-12-11,3118.669921875,3072.820068359375,3096.659912109375,3116.419921875,3064700,3116.419921875,0.004813793269568656
240,2020-12-14,3190.469970703125,3126.0,3143.0,3156.969970703125,4155800,3156.969970703125,0.013011740986345721
241,2020-12-15,3188.5,3130.489990234375,3181.010009765625,3165.1201171875,3319500,3165.1201171875,0.002581635732999965
242,2020-12-16,3247.0,3163.679931640625,3176.010009765625,3240.9599609375,4427600,3240.9599609375,0.023961126574049585
243,2020-12-17,3263.510009765625,3221.0,3250.0,3236.080078125,3474300,3236.080078125,-0.001505690558142092
244,2020-12-18,3249.419921875,3171.60009765625,3243.989990234375,3201.64990234375,5995700,3201.64990234375,-0.01063946965156648
245,2020-12-21,3226.969970703125,3166.0,3200.010009765625,3206.179931640625,3836800,3206.179931640625,0.0014149046382487818
246,2020-12-22,3222.0,3180.080078125,3202.840087890625,3206.52001953125,2369400,3206.52001953125,0.00010607261534789636
247,2020-12-23,3210.1298828125,3184.169921875,3205.0,3185.27001953125,2093800,3185.27001953125,-0.00662712219807271
248,2020-12-24,3202.0,3169.0,3193.89990234375,3172.68994140625,1451900,3172.68994140625,-0.003949454221419901
249,2020-12-28,3304.0,3172.68994140625,3194.0,3283.9599609375,5686800,3283.9599609375,0.03507119245378609
250,2020-12-29,3350.64990234375,3281.219970703125,3309.93994140625,3322.0,4872900,3322.0,0.011583587959349106
251,2020-12-30,3342.10009765625,3282.469970703125,3341.0,3285.85009765625,3209300,3285.85009765625,-0.010881969399081926
252,2020-12-31,3282.919921875,3241.199951171875,3275.0,3256.929931640625,2957200,3256.929931640625,-0.008801425858182998
